,btc_price,btc_volume,eth_price,eth_volume,sol_price,sol_volume,btc_price_return,eth_price_return,sol_price_return,btc_price_MA7,btc_price_MA30,eth_price_MA7,eth_price_MA30,sol_price_MA7,sol_price_MA30,btc_price_RSI,btc_price_MACD,btc_price_Signal,btc_price_MA20,btc_price_BB_upper,btc_price_BB_lower,eth_price_RSI,eth_price_MACD,eth_price_Signal,eth_price_MA20,eth_price_BB_upper,eth_price_BB_lower,sol_price_RSI,sol_price_MACD,sol_price_Signal,sol_price_MA20,sol_price_BB_upper,sol_price_BB_lower,btc_volatility_30d,btc_volatility_90d,btc_momentum_14d,btc_momentum_30d,btc_volume_ma20,btc_volume_ma50,btc_price_to_ma50,eth_volatility_30d,eth_volatility_90d,eth_momentum_14d,eth_momentum_30d,eth_volume_ma20,eth_volume_ma50,eth_price_to_ma50,sol_volatility_30d,sol_volatility_90d,sol_momentum_14d,sol_momentum_30d,sol_volume_ma20,sol_volume_ma50,sol_price_to_ma50
2021-07-03,34688.3,1244.49692391,2227.69,27644.99821069,34.47881699,327019964.0,0.025930184824362046,0.03369728129480709,0.013472351508435176,34599.40571428571,35462.151333333335,2142.15,2277.076666666667,33.74053001428571,35.62971382233333,47.76390635258596,-1071.7887561715252,-1347.5857710838295,35131.8375,40204.764941031506,30058.910058968497,52.116546811168504,-99.07560817413196,-144.78634415751785,2143.1965,2584.6923747032706,1701.7006252967294,48.30411791192823,-0.7793941377674329,-1.2111470392102388,33.770688058,42.078454028715356,25.46292208728464,0.8156024896092512,0.7934357419314024,-0.02305907613866076,-0.11554293383865522,4312.3164196315,5924.7282061509995,0.9414145182275794,0.8595042522799549,1.150105331049775,0.02895612009237869,-0.22010845781943067,43723.553984976,60970.60284545479,0.9038555778611558,1.165460436700761,1.6389738105859133,-0.02473927970890455,-0.12647514091854384,571895061.65,893718429.56,0.9632854287224425
2021-07-04,35289.21,1204.00371528,2324.49,27148.07903976,34.31060028,303420520.0,0.017323132007045494,0.0434530836875866,-0.004878842277238893,34683.65,35408.881,2190.902857142857,2264.855,34.08070264571428,35.52623151233333,49.20174311936352,-925.1034078786324,-1263.08929844279,34869.6585,39263.89006661786,30475.426933382136,52.72939372729393,-76.35753019762933,-131.10058136554014,2130.268,2530.769763533808,1729.7662364661921,48.04922152405654,-0.6497214614857398,-1.098861923665339,33.550565338999995,41.533910774346694,25.567219903653292,0.7994507425849956,0.7935587185151285,-0.008445123416082723,-0.04332410161540612,4058.4525755460004,5876.529712888,0.9636961708886042,0.8573437112178255,1.151895372745075,0.03651565147596525,-0.13624337641297002,43368.0370609445,60624.2240427512,0.9533544563739925,1.1557145162279119,1.6365973501592979,-0.02863408565250858,-0.08297376791888889,563172514.5,889777925.52,0.9635122797777946
2021-07-05,33704.21,2254.35340918,2199.0,16729.89935635,32.98458862,313839322.0,-0.044914578705502306,-0.05398603564652882,-0.03864728827763908,34571.80714285715,35347.95,2207.5514285714285,2250.508333333333,34.088818141428575,35.306204478666665,56.28987670316327,-926.0752471605156,-1195.6864881863353,34546.2955,38184.59556485906,30907.995435140943,62.252197659502464,-67.69889326221937,-118.42024374487599,2112.989,2465.127212990904,1760.8507870090962,67.022546033578,-0.6465005345814419,-1.0083896458485597,33.142112351,40.278562178475,26.005662523525004,0.8030366195812207,0.7960967024497688,0.06543717298009488,-0.051444410609662095,3967.230147285,5806.6151158003995,0.9268617366634132,0.8681432581107089,1.155938583512494,0.16495287741771425,-0.1636875332775538,43213.732599024996,59660.6104654904,0.9122607597194767,1.1473913538761351,1.6334890234716015,0.23735204705426005,-0.1667486263040665,548600223.45,856235176.54,0.9337304441953137
2021-07-06,34244.09,2386.50511711,2323.16,19928.10013108,34.26913834,365336040.0,0.016018176957715236,0.05646202819463375,0.03894393635763338,34334.11571428571,35295.791333333334,2230.502857142857,2237.597666666667,34.14629473,35.038229879666666,55.2810554961114,-873.2157452057436,-1131.192339590217,34340.8005,37507.2382071396,31174.362792860396,65.9356335420284,-50.23906212180191,-104.78400742026119,2110.819,2456.85997541979,1764.77802458021,68.97582622768525,-0.5341382861569244,-0.9135393739102327,32.87038841299999,39.33734924975216,26.40342757624783,0.8041303691535985,0.7950820821682886,0.052198999178374894,-0.043697577554152156,3886.12975495,5609.0907645222,0.9465757521431796,0.8802845004980793,1.1525054385615308,0.23520435561652286,-0.14289719902009979,42569.992069987,57870.8305127336,0.9714921199977351,1.1342738949046165,1.6319027071249617,0.2800434136201293,-0.1900152799789636,538066180.35,824503470.02,0.9770602941706238
2021-07-07,33882.47,1540.04244824,2312.92,16651.74676281,36.59136963,519252659.0,-0.010560070365426388,-0.004407789390313055,0.06776450773171105,34169.15,35305.78633333334,2235.7285714285713,2228.246,34.294146947142856,34.982531103333336,50.75035253758609,-850.6976084012276,-1075.093393352419,34130.03999999999,36759.13151129727,31500.948488702714,63.13495939923073,-36.804048412109296,-91.18801561863081,2107.9085000000005,2445.6094799886127,1770.2075200113882,67.40019684570574,-0.2547689198282299,-0.7817852830938321,32.7367273335,38.74120080094895,26.732253866051046,0.7832369707101476,0.791826722958373,0.0068402497542514595,0.008928725632484813,3784.6692465419997,5514.3733360426,0.9412606915586005,0.8722716094541441,1.1487510633111833,0.17484634530400767,-0.10817553316598982,40470.7425947335,56722.499002275,0.9759243416017056,1.1187462509970731,1.6348117930345276,0.21772794198893353,-0.04367123388669725,543140033.3,794380758.82,1.0548915834315657
2021-07-08,32898.79,2945.85492495,2114.79,53799.96747791,33.20372772,498201257.0,-0.02903212192027327,-0.08566227971568408,-0.09258035280599575,34074.090000000004,35288.689666666665,2236.7314285714288,2215.1106666666665,34.26553181285714,34.705394872666666,44.28880625209211,-901.8308333161986,-1040.440881345175,33982.9795,36537.31772423026,31428.64127576974,54.20700225879316,-41.66386333001901,-81.28318516090846,2102.2835000000005,2435.327474164636,1769.239525835365,54.80323856997512,-0.3032256778347673,-0.6860733620420192,32.5644739155,38.287473963957524,26.841473867042478,0.7880389872707657,0.7928088376690653,-0.050521337792487686,-0.015350914605038013,3719.941749429,4923.9131827972005,0.9159091939684832,0.9013547635219011,1.158380805217454,0.06290616848358743,-0.15706797935309003,41544.044660490996,51871.047254693396,0.8948324072696549,1.1213603003854065,1.643239414075634,0.0648693569354295,-0.2002534813571294,546841927.7,748900283.98,0.9582810545984992
2021-07-09,33826.43,1636.57507041,2146.58,26453.51274854,33.26464844,327170629.0,0.028196781705345453,0.015032225421909517,0.0018347554381161757,34076.21428571428,35169.570666666674,2235.5185714285712,2199.5923333333335,34.15755571714286,34.413157273,58.441010491232056,-857.6154302345749,-1003.875791123055,33898.948,36350.693603421234,31447.202396578763,62.5208867935788,-42.46065435310993,-73.51867899934877,2101.3625,2433.7774997169927,1768.9475002830077,62.25104845573697,-0.33287503846285915,-0.6154336973261872,32.4600345615,38.043266060130385,26.87680306286962,0.7090525417442703,0.7928421180268304,0.07053287022018973,-0.09555000000000002,3645.3037668259994,4662.584075816,0.9453217438759505,0.8931036795736261,1.1575797511712882,0.18537948400777515,-0.17822619854295163,41903.089955071,49480.468631102,0.9131349816312079,1.1203714837785448,1.641794654050913,0.15909294059369206,-0.20858333229386183,549968421.65,705688724.04,0.9664422431830783
2021-07-10,33517.6,1442.42483187,2109.76,13779.07649688,31.78864479,296566657.0,-0.009129843143364624,-0.017152866420072743,-0.04437153913297165,33908.97142857143,35063.23933333333,2218.671428571429,2187.508666666667,33.77324540285714,34.10282294033333,54.86116195564971,-837.8363488431714,-970.6679026670784,33795.3395,36117.968284236464,31472.71071576354,60.26834066444155,-45.538246700510626,-67.92259253958115,2094.7205,2420.4953303724774,1768.9456696275222,55.43506507892922,-0.47005502769042096,-0.586357963399034,32.2833661085,37.70660761881914,26.860124598180853,0.7077155708513307,0.7927358601354961,0.03868125139063716,-0.08690149217299781,3519.5191024235,4429.295760420599,0.9386940237076083,0.8820527548529528,1.1580374937428686,0.15222579640967115,-0.14663042467044451,41133.3219852755,47342.2490310934,0.899970890521401,1.1251336403240122,1.6431455372549928,0.0698616959768974,-0.22652871490629822,542167377.95,676224816.62,0.927344674241506
2021-07-11,34258.53,1635.01765874,2138.96,14253.5551436,32.17784119,211679810.0,0.022105699692102077,0.013840436826937585,0.012243252349104061,33761.73142857143,34960.48666666667,2192.167142857143,2180.3706666666667,33.46856553285714,33.973881467999995,48.02246914886842,-753.6863979086702,-927.2716017153967,33926.558,36020.351029670164,31832.764970329834,56.30914570910034,-45.101166668411224,-63.35830736534716,2107.287,2418.490507699088,1796.0834923009115,50.71935323615491,-0.5411284685075657,-0.5773120644207403,32.5593881615,37.29538100730652,27.823395315693492,0.7090028359828017,0.7940413967213883,-0.012708252280292265,-0.08255191128490824,3172.266874339,4347.5960011622,0.9611899510231103,0.8731494738982643,1.1581165326060612,0.07852885711116264,-0.09100335727338404,37374.4124920395,46234.2793368716,0.9136533979272878,1.0697998164478257,1.6430032358556184,0.007781210838257557,-0.10731384923957787,514734141.4,658883377.8,0.9382263863866792
2021-07-12,33105.0,1879.53733471,2034.88,26060.03596589,30.84808731,221058993.0,-0.033671322149549265,-0.04865916146164484,-0.041325142732485554,33676.13,34879.227999999996,2168.7214285714285,2169.3,33.163351060000004,33.78742809366666,44.284385041333586,-771.1874175707126,-896.0547648864599,33954.545,35984.59098765037,31924.499012349625,48.08002711689318,-52.54742970117195,-61.19613183251212,2114.9915,2409.7816685338516,1820.2013314661485,44.091883646407645,-0.6967233146348732,-0.601194314463567,32.7631997115,36.74058252813284,28.785816894867157,0.7019955325814062,0.787221500762158,-0.040076132792802865,-0.06858668263241241,2777.3178938005,4197.6609061418,0.9296610188863478,0.8833063760574323,1.1545078393437413,-0.022847977872324066,-0.14031263202365862,34214.1821682355,44199.413084775006,0.8696671939967117,1.075268448065873,1.643287820793973,-0.06315921785574719,-0.15349456773552683,462858088.0,624787910.84,0.8962349299787962
2021-07-13,32728.0,1870.57403303,1940.15,22621.21878961,29.12118912,197825362.0,-0.011388007853798565,-0.04655311369712223,-0.05598072167800794,33459.54571428571,34669.702666666664,2114.0057142857145,2150.287333333333,32.427929742857145,33.46578655333334,35.60704745162185,-806.1846561370403,-878.080743136576,33908.331,36008.230532071044,31808.431467928953,41.13274364516617,-65.33937447383414,-62.02478036077653,2113.564,2411.595612056958,1815.5323879430416,37.09602268518173,-0.948446501946755,-0.6706447519602046,32.716814805,36.8462137583751,28.587415851624897,0.6363481635248421,0.786546142988019,-0.0885578756558788,-0.16111648813136703,2578.0675307525,4030.8087218742,0.9222397940350663,0.8702370277661358,1.1558547355613955,-0.10282080924855486,-0.22719505443073773,32416.358685436,42441.211987101604,0.8342554583393426,1.0664153005987018,1.6451701930976617,-0.14012581020116155,-0.24888155440786475,417184221.75,601808697.62,0.8471274516872822
2021-07-14,32823.55,2753.09806091,1993.91,24409.73600104,31.28100014,331866434.0,0.0029195184551455977,0.027709197742442626,0.07416630588469597,33308.271428571425,34412.727999999996,2068.4328571428573,2130.649,31.669305530000003,33.21805140266667,39.22435278357581,-816.7946332914289,-865.8235211675466,33817.042499999996,35939.925793911854,31694.159206088138,38.169876601127584,-70.32839816211617,-63.685503921044464,2113.778,2411.440835019061,1816.1151649809385,38.66445064350468,-0.9625643992202058,-0.7290286814122049,32.721813107500004,36.8436199759485,28.60000623905151,0.6231429296012821,0.7864074659006253,-0.06318079368717222,-0.19019761531342894,2479.431074572,3970.5637378864003,0.9278471052542996,0.8698198286400186,1.1527009124286485,-0.12407197518824076,-0.2280821970840785,31065.12068406,41276.1574270394,0.8626422115164386,1.0921294528323628,1.6474194705083842,-0.12024286698883513,-0.191977992573113,401720025.25,590256620.2,0.9092765549599799
2021-07-15,31848.65,2470.21303625,1915.93,22646.34478365,28.45210075,329918376.0,-0.029701235850479346,-0.03910908717043393,-0.09043506848691185,33158.25142857143,34135.30066666667,2040.0242857142857,2109.694,30.990501677142863,32.79466648166667,41.22346412156881,-893.5688930757387,-871.372595549185,33829.5875,35899.55680162631,31759.618198373686,41.30450548454355,-79.65634095877977,-66.87967132859153,2119.0305,2397.2617114978925,1840.7992885021074,37.325431970193385,-1.1883232227909097,-0.8208875896879458,32.709475041000005,36.883136829107706,28.5358132528923,0.6268185383602811,0.7865063622634044,-0.051112777568725676,-0.2071823610139235,2347.978549709,3935.8557419084,0.9041024571764436,0.8745271757882708,1.1529691520876464,-0.09101562314673795,-0.24705452373279668,29121.441399317497,40632.2239808318,0.8359482394749356,1.100065575193321,1.6479786300433024,-0.1482435612537939,-0.308637220027684,386613335.2,575455160.42,0.8304680252181201
2021-07-16,31388.17,1912.46866725,1876.66,13497.15215792,26.37000847,374718328.0,-0.01445838363635521,-0.02049657346562761,-0.07317885938527757,32809.92857142857,33903.10666666667,2001.4642857142858,2093.364,30.005553109999997,32.350212860666666,37.86690084502473,-980.2699924158514,-893.1520749225183,33785.526999999995,36025.833216569634,31545.22078343035,37.28802724939956,-89.18944325293205,-71.34162571345963,2121.312,2390.1907439172764,1852.4332560827233,31.785077025578957,-1.517750480428461,-0.960260167836049,32.542332745,37.42824742128622,27.656418068713787,0.6167394862221801,0.7861240360222638,-0.07167341583766029,-0.18161917443269915,2278.5939801835,3891.8363510618005,0.894644699174784,0.8555661100799017,1.1509913371721603,-0.1291883790317716,-0.20700932999797172,28189.2833662035,39930.721263066196,0.8250375005055754,1.1131290176452096,1.6531278097052267,-0.22487843764652748,-0.33582856182642373,377332116.1,569961745.82,0.7729507014673745
2021-07-17,31529.68,1550.07201059,1898.48,8351.41316278,26.72166824,289689475.0,0.004508386439859402,0.011627039527671412,0.013335595640785236,32525.940000000002,33684.17333333333,1971.2814285714285,2077.609,29.28169931714286,31.932115428,32.92907281661488,-1025.7384891362744,-919.6693577652695,33627.036,36037.15623439157,31216.915765608428,34.237314104589785,-93.90136734945645,-75.853574040659,2117.075,2397.537252380837,1836.6127476191627,31.436797992115473,-1.7304998262079785,-1.1143080995104349,32.281946564,37.817310195851306,26.746582932148698,0.6174701862723257,0.7804550270528574,-0.0910572152570176,-0.17239894922735455,2193.0693134870003,3799.4973794428,0.900815740501453,0.8568317323061247,1.1497876652871866,-0.1477808851321324,-0.1993353380033992,26078.6809638715,38538.218924049,0.838424510217581,1.1153602402145806,1.5834030252742048,-0.22498303095056393,-0.31944616231254885,366948925.45,563750423.68,0.7843240909378533
2021-07-18,31776.65,1256.54606075,1890.99,31458.20797427,26.75190926,230336396.0,0.00783293709292332,-0.003945261472335759,0.001131704043639603,32171.385714285712,33548.72833333333,1935.857142857143,2066.399,28.506566184285713,31.60221920066667,30.26101655292713,-1029.9713171749427,-941.7297496472041,33491.513,36000.78419752675,30982.24180247325,27.3027142498115,-97.12043759773678,-80.10694675207455,2107.5015,2405.4643366989585,1809.5386633010412,31.791473627881132,-1.8750506017764614,-1.2664565999636401,31.9731530195,38.022047351702724,25.924258687297275,0.5970254787904355,0.7807080877057316,-0.09953637386611935,-0.11337472098214285,2087.3969306815,3735.4849482566,0.9093554923684954,0.8409650236206756,1.1482521474749916,-0.18649252094007707,-0.15099066578667353,24949.6716687995,37461.614056879596,0.837992985992636,1.1027847339027899,1.5829526006723842,-0.220301917142675,-0.27004671035840466,354785138.5,560819954.28,0.7854996845698808
2021-07-19,30829.29,2506.27744084,1817.29,21444.93668991,24.44757652,361915410.0,-0.029813086023857127,-0.03897429388838658,-0.08613713203062812,31846.28428571429,33392.80266666667,1904.7728571428572,2054.808666666667,27.592207499999997,31.238690567333332,32.59708373487268,-1097.1229480636393,-972.8083893304913,33237.581000000006,35745.1203767958,30730.041623204208,28.86831936401782,-104.41491784812433,-84.96854097128451,2090.241,2413.6938127238245,1766.7881872761754,30.36044681069059,-2.15075595104776,-1.4433164701804642,31.502191734499995,38.34494643165965,24.65943703734034,0.6017587827845026,0.7810920161949437,-0.08529854282298854,-0.13174196906192737,2053.7354107295,3726.0161015336,0.8846998053173675,0.844286178051665,1.150077744603498,-0.1735834470213734,-0.1606050808314088,24803.150777191,36920.7811422526,0.8094408231051395,1.1233919125359122,1.5900014734127577,-0.2588182074468449,-0.3084808828219928,349288195.05,560865028.4,0.7195948507407658
2021-07-20,29786.58,3413.24206454,1786.54,22905.23484027,23.48955536,413439963.0,-0.03382205688162132,-0.016920799652229368,-0.039186753714269495,31426.08142857143,33199.363,1882.8285714285714,2039.6066666666668,26.787688391428567,30.84427528433333,24.56545977214816,-1220.41094436602,-1022.3289003375971,32975.0485,35772.00305835116,30178.093941648833,16.86549100968186,-111.39304433662642,-90.2534416443529,2065.7509999999997,2403.7199918445585,1727.7820081554412,24.823121451857276,-2.418677716647238,-1.6383887194738191,30.898849296999998,38.33837245677111,23.45932613722889,0.6075561398630485,0.779307692889254,-0.130168738605698,-0.16305781127554342,2055.3452441915,3706.605096148,0.8584998750118156,0.8362445464085998,1.142955108700759,-0.2309871037724478,-0.20336216891108538,24503.78687411,36073.105536990006,0.8023251594554677,1.1262859008684476,1.5910927818689067,-0.3145565807068378,-0.3349882184025019,341410984.8,558437297.58,0.69521331484952
2021-07-21,32138.45,4842.16399723,1995.5,43597.24024402,26.6230793,555770206.0,0.07895736939252496,0.1169635160701692,0.13340073458078439,31328.21,33216.172666666665,1883.0557142857142,2043.2023333333334,26.12227112857143,30.843131256666666,41.89051200785645,-1115.4827255788186,-1040.9596653858414,32903.7605,35710.151008343644,30097.369991656346,34.26245438679993,-98.92162726252855,-91.98707876798804,2060.1375,2398.8964785564917,1721.378521443508,27.568090163490467,-2.3510569313289125,-1.780922361844838,30.559801579,38.13542858151226,22.984174576487742,0.5680084777414274,0.7897554923142404,-0.05147263466919616,0.01594131154422951,2141.5152811020002,3716.4732864206,0.928723194907776,0.7797266654754071,1.159373280391114,-0.13723777735503173,0.05714573300911718,23598.764994432502,35793.8514141734,0.9013394839721922,0.9645886277712503,1.5728366383135561,-0.27242189704283015,-0.0012874785175083225,345466229.05,560911639.36,0.7899951464143063
2021-07-22,32300.88,2392.46948134,2023.0,32572.01894305,27.70208168,364666998.0,0.005054070747033457,0.013781007266349343,0.04052883469418944,31392.81428571429,33208.026666666665,1898.3514285714284,2047.9426666666666,26.015125547142855,30.874138769,46.98989398603061,-1007.6045743856666,-1034.2886471858064,32828.226500000004,35612.975898806835,30043.477101193173,44.52228919257623,-85.82952981401831,-90.7555689771941,2053.534,2389.6397811181755,1717.4282188818245,36.18395901412622,-2.185210748058669,-1.8617800390876043,30.243881607499997,37.738402313675905,22.749360901324085,0.5621007987301246,0.7898392602938583,-0.01817422464473617,-0.007508927567332346,2156.7968143565,3678.9210906231997,0.9362787493152381,0.7800698018117349,1.1593615763248173,-0.04340383678757698,0.0756118439591873,24297.6237460015,35747.4469806006,0.9194476587490238,0.9711206966375094,1.5719445094414473,-0.16569362592038517,0.03474639035966054,341684639.95,558253630.96,0.8250751432202653
2021-07-23,33684.17,1976.38421775,2126.2,41166.85655321,28.51387978,407955237.0,0.04282514903618706,0.05101334651507661,0.029304588347455862,31720.81428571429,33209.08966666667,1934.0,2053.192666666667,26.32139287714286,30.822971853333332,49.315225427827656,-801.2540619194042,-987.6817301325261,32778.020000000004,35455.71699807724,30100.323001922774,48.87930844862854,-66.36159557585188,-85.87677429692566,2048.4595,2376.461018191297,1720.4579818087027,38.50318263082711,-1.9656127703049542,-1.8825465853310743,29.945634746999996,37.20150638394143,22.689763110058564,0.5672418060102745,0.7934705829032742,-0.004205587169559433,0.0009476326715456285,2193.3911790485,3637.2699163454004,0.9795184778464362,0.7822183262896892,1.161506404386766,-0.00949417212496162,0.08000203179763288,24973.7166631275,35768.6372813858,0.9728088443889261,0.9069620836182802,1.5635782009102712,-0.14281734161625192,-0.05108367099350741,345731403.6,547211613.58,0.8548329991424382
2021-07-24,34301.78,1440.46627864,2185.86,31094.43912462,28.70261955,353750758.0,0.018335318934680656,0.028059448781864615,0.00661922444284091,32116.82857142857,33197.505,1975.054285714286,2059.7336666666665,26.604385921428577,30.74035803533333,53.66571492145765,-581.1842978854984,-906.3822436831207,32728.648500000003,35242.81087743146,30214.486122568545,54.08218002360262,-45.59348076730703,-77.82011559100194,2041.5279999999998,2350.2618752900066,1732.7941247099932,42.03564051759007,-1.7561067631155254,-1.8572586208879647,29.665235710500003,36.63881197399494,22.69165944700507,0.5631581995896833,0.7933461634712551,0.023396066544143945,-0.010030211271101486,2205.2143072165,3550.3555201768004,0.9989804521028582,0.7851774904002632,1.1623273908897191,0.036070453511299894,0.09862637776873084,25171.0346673705,35670.8150278822,1.0047509469212064,0.9001423856452195,1.539497576752946,-0.09707948421163248,-0.07948468074684045,348247915.5,533161038.62,0.8650100609048353
2021-07-25,35428.28,2063.49425027,2194.0,19955.29096847,28.16877365,309208018.0,0.032840861319733294,0.0037239347442195037,-0.018599204824146565,32638.489999999998,33325.18933333333,2018.3414285714284,2072.5043333333333,26.80679512,30.722688421,55.27784069426108,-312.2785363445728,-787.5615022154112,32814.852,35575.95316525621,30053.75083474379,53.02072356866877,-28.153237190615073,-67.88673991092458,2041.2779999999998,2349.4826166941457,1733.073383305854,39.730145792882226,-1.614537265025625,-1.808714349715497,29.424444962000003,36.246357478337195,22.602532445662813,0.5042941066899416,0.7762527809591304,0.03414478087647077,0.12122793553338451,2195.6713492709996,3509.4984290518,1.0318502522525979,0.7327495614769849,1.1523912904931475,0.02573213150316045,0.21156564764092578,25332.3042479765,35404.0678311848,1.0125455033980268,0.8708572197408122,1.5351347392442038,-0.12459094183254016,-0.018470712480597506,348016350.3,517096665.7,0.8548036802030718
2021-07-26,37291.24,8840.39875048,2228.0,58867.0559642,28.30664253,743673802.0,0.05258398093274641,0.015496809480401108,0.004894387015673463,33561.625714285714,33492.58466666666,2077.014285714286,2085.7366666666667,27.358090264285718,30.675814692333333,67.75163385389367,50.573539350960345,-619.934493902137,32967.2095,36330.90265899797,29603.516341002025,61.48211567732115,-11.456143366247943,-56.600620601989256,2036.52,2328.9356304411963,1744.1043695588037,43.06629128486302,-1.4742236192284004,-1.7418162036180778,29.126320171500005,35.56728593503815,22.685354407961864,0.521332143307342,0.7810417814567304,0.12645340582993492,0.155623070539316,2518.3660309395,3635.771731662,1.0851720072552147,0.7330499303257819,1.1493154819923423,0.0949048592545998,0.21680147239531844,27279.252039632505,36109.1362865366,1.0328363140797747,0.8648261426434873,1.5348966415455942,-0.08238581389051436,-0.04732671730364846,366933238.4,516082394.46,0.8663495489924106
2021-07-27,39475.41,5896.66715588,2304.62,33758.19651174,28.06532669,375599550.0,0.05857059191381153,0.03438958707360862,-0.008525060495756409,34945.74428571428,33651.78166666666,2151.0257142857145,2096.45,28.011771882857147,30.54701252,74.80973738648404,508.51880048734165,-394.24383502424126,33246.8565,37688.25204871372,28805.460951286277,72.1468068299204,7.868316392059569,-43.70683320317949,2036.105,2326.8879665973654,1745.3220334026348,46.86523101837725,-1.3667412729288273,-1.6668012174802278,28.700018024500004,34.10611133488466,23.293924714115345,0.5037763589731458,0.7878328380416512,0.20616627963823042,0.13763627717978655,2736.1972663215,3655.4442702792003,1.1448049577697654,0.7023847030691824,1.1496179315387163,0.18785660902507528,0.16205968072125132,28134.574527079,35961.828792329,1.071223919647097,0.8354236785974382,1.5337114573577841,-0.03625753143695809,-0.12101906566033793,359750582.95,505131233.18,0.8643589931313078
2021-07-28,40036.32,3943.47800378,2299.52,33002.47291685,27.81541061,315682626.0,0.014209098778201312,-0.0022129461689995855,-0.008904798535234848,36074.01142857143,33836.755333333334,2194.457142857143,2103.6853333333333,28.182104927142856,30.376600202000002,75.64327092430352,906.2576939647042,-134.14352922645216,33603.733,38976.704756368854,28230.76124363115,69.73740296309691,22.512057611336786,-30.463055040276238,2045.3414999999998,2357.5913524731113,1733.091647526888,38.39485023941973,-1.2868923838003425,-1.590819450744251,28.430602169000004,33.41204551036485,23.449158827635163,0.503396204128223,0.7874789403134682,0.21974375105678678,0.160906785172779,2786.078420263,3553.4208609552,1.1566274416247408,0.6901102954020655,1.1496222851026767,0.15327171236414872,0.10423249426159442,27094.699799026002,34934.1901093444,1.0709374008885046,0.8292140764456798,1.5312218283100756,-0.11078896181354636,-0.15526007270186404,350624651.4,475704949.66,0.8639539624289345
2021-07-29,40037.51,2306.03838571,2383.89,16193.05534582,31.28113747,448009571.0,2.9723011505611296e-05,0.03669026579460066,0.12459736469804361,37179.24428571428,33974.408,2246.0128571428572,2111.065,28.69339861142857,30.290411377,81.27916357269234,1207.643690917459,134.21391480233007,33914.287000000004,40010.738735811115,27817.835264188892,79.97514668579774,40.458896941410785,-16.278664643938832,2057.207,2401.9952371970944,1712.4187628029053,59.08601401804294,-0.9331990330153452,-1.4592953671984699,28.331426620499997,32.975177979250375,23.687675261749614,0.49201520662656184,0.7757643830240205,0.25711796261380004,0.11500468002471886,2819.551586028,3428.7498818254,1.1549018368731123,0.6893766477940176,1.1511629166080213,0.2442469192507033,0.1023768786127166,26581.676928889996,34074.3695114592,1.1125956776090336,0.9054975558682806,1.5452283292844362,0.09943155849397178,-0.07634806301473118,356666598.5,460288520.26,0.9781326649960346
2021-07-30,42234.89,3651.71579023,2464.18,28684.92554504,32.39394379,617830199.0,0.0548830334353958,0.03368024531333247,0.03557435598584702,38400.775714285715,34214.329999999994,2294.2957142857144,2117.3263333333334,29.24769347,30.184996033,86.5779403056345,1605.2995723942076,428.4310463207056,34350.15149999999,41485.20144788017,27215.10155211981,85.75462512171373,60.463641180740524,-0.9302034790029623,2074.928,2464.5997751133714,1685.2562248866284,70.63161298073814,-0.5566832365539867,-1.2787729410695732,28.3616915705,33.107091463271445,23.616291677728555,0.5056676342355053,0.7817388926816833,0.3455671356437793,0.2054289109042009,2930.016133946,3386.550222482,1.2144138506947446,0.6799145701492786,1.147974206755097,0.3130668314985132,0.08251842870572923,27326.969381297997,33890.9165140622,1.150155026211724,0.8994242555944058,1.5250978746031831,0.2284388845325238,-0.0889420738445984,372729775.6,460740190.46,1.01847345014068
2021-07-31,41490.13,1507.86822076,2525.76,16681.72420495,36.82731247,587168181.0,-0.017633762038920975,0.02499005754449768,0.1368579481627854,39427.68285714286,34478.52733333333,2342.8528571428574,2131.2593333333334,30.408363887142855,30.29910532666667,82.27601747492402,1839.1482593358887,710.5744889237423,34711.7315,42527.68752674749,26895.775473252514,86.41218538125756,80.36019417530633,15.327876051858897,2094.268,2532.66895123793,1655.8670487620702,77.04863381799086,0.09831078057731801,-1.0033561967401952,28.594165134499995,34.45190415965587,22.736426109344123,0.4899129160566966,0.781513924152017,0.31590710720819226,0.23614200959891507,2923.658662047,3341.8829765854,1.190159442599335,0.6412008776813994,1.1486968419278802,0.33041169777927615,0.19830911342319135,27448.3778343655,33532.214782897405,1.177000401131519,0.9664215796567007,1.5394240918406694,0.3781816366866173,0.10248100109236935,391504194.15,462110222.02,1.1572911297889035
2021-08-01,39839.0,2042.01706796,2556.3,30046.3884218,34.2543602,490639931.0,-0.03979572973138423,0.012091410110224299,-0.06986532813373125,40057.78571428572,34679.442,2394.61,2144.6336666666666,31.277733394285715,30.306901296333333,73.94624180317888,1869.6900139558784,942.3975939301695,35048.4315,43147.989763006684,26948.87323699331,87.61321106726518,97.46911524882353,31.756123891251825,2120.339,2603.5913183988882,1637.0866816011116,67.67510142613182,0.4051126268132137,-0.7216624320295134,28.764478779,35.078452656022876,22.450504901977126,0.5087684517700953,0.7837166480842028,0.25371931905974976,0.1782656582541593,2931.7826487095,3308.1642708746,1.1399863588509491,0.6397115552905446,1.1160681061484676,0.3518315802833438,0.18617956725303575,27647.695457160997,33568.1516850274,1.1891340417309155,0.9893742005058576,1.5436978666348384,0.28044543913050046,0.006874655571265764,404983241.05,460941612.3,1.077918449234256
