,btc_price,btc_volume,btc_price_return,btc_price_MA7,btc_price_MA30,btc_price_RSI,btc_price_MACD,btc_price_Signal,btc_price_MA20,btc_price_BB_upper,btc_price_BB_lower
2021-10-06,55345.79,4441.90271751,0.0746507022459093,49145.305714285714,45866.223666666665,77.46474003455678,1308.5688860450464,42.382349229340605,45628.85,53356.58229035865,37901.117709641345
2021-10-07,53787.6,2349.70121453,-0.028153722261440306,50567.18714285714,46096.91633333334,70.52069878614179,1670.8708849922114,368.0800563819148,45952.971000000005,54479.26224050615,37426.67975949386
2021-10-08,53957.21,2217.75513685,0.0031533290200715935,51393.66571428572,46359.092,78.10724907129038,1949.2146062756947,684.3069663606708,46234.49449999999,55435.88746197095,37033.101538029034
2021-10-09,54976.92,1061.02324334,0.018898493825014295,52435.25428571428,46645.22900000001,79.66573209280796,2226.421286981844,992.7298304849055,46621.077999999994,56616.66855400473,36625.487445995255
2021-10-10,54714.95,1735.42193508,-0.004765090514346815,53360.82857142857,46973.814666666665,78.16421749505237,2397.335794236147,1273.6510232351538,47205.026,57672.209782874896,36737.8422171251
2021-10-11,57485.2,1955.78560334,0.05063058633883433,54538.408571428576,47384.09933333333,84.46545543039598,2724.9117096720147,1563.903160522526,48049.459,58986.28954314112,37112.62845685888
2021-10-12,55995.49,3224.83970306,-0.02591467021076732,55180.45142857143,47716.115666666665,83.15790641284744,2831.669116812125,1817.4563517804459,48669.757,59943.58132527402,37395.93267472598
2021-10-13,57374.55,3359.69683046,0.02462805486656161,55470.27428571428,48129.456,83.79435874469709,2993.0517108186177,2052.5754235880804,49293.309499999996,61058.85393980693,37527.76506019306
2021-10-14,57371.58,1879.45401231,-5.1765111883206316e-05,55982.27142857143,48471.736000000004,82.02550751243793,3085.1452906149425,2259.089396993453,50019.4635,61902.313264346594,38136.6137356534
2021-10-15,61657.35,4205.4230703,0.07470196916312921,57082.29142857143,48921.949666666675,81.98146494214137,3464.024815633551,2500.0764807214728,50966.2215,63405.321572555185,38527.121427444814
2021-10-16,60870.26,1263.44800176,-0.012765550254754676,57924.19714285714,49358.937,80.82740063747643,3658.6038757976057,2731.7819597366993,51849.498,64475.44397783566,39223.55202216434
2021-10-17,61538.97,1261.12996084,0.010985824604659244,58899.05714285715,49833.396666666675,80.93312994991373,3822.7027534099325,2949.966118471346,52816.956000000006,65290.72407091778,40343.18792908223
2021-10-18,62034.65,5754.5518416,0.008054733447764972,59548.97857142857,50290.327000000005,80.46942770158873,3947.248110474742,3149.4225168720254,53866.2385,65685.37504275225,42047.10195724775
2021-10-19,64241.61,3253.73979225,0.035576246500947484,60726.99571428571,50856.87233333334,80.42084442041845,4175.8972864032985,3354.71747077828,55001.174,66179.71581358927,43822.63218641074
2021-10-20,65990.31,3070.68430005,0.027220675197897393,61957.81857142857,51622.01633333333,78.24322158648891,4446.947241488029,3573.1634249202298,56108.96800000001,67016.03788157602,45201.898118424
2021-10-21,62219.44,3891.52853281,-0.05714278353897706,62650.369999999995,52342.77966666667,70.02140849672273,4307.820713517511,3720.094882639686,56811.346999999994,67369.98809202871,46252.705907971285
2021-10-22,60702.68,3159.42528548,-0.02437759002652551,62513.98857142858,52913.218,65.0540233286512,4028.731374355222,3781.8221809827937,57462.19099999999,67227.30818036546,47697.07381963453
2021-10-23,61338.76,1056.07965827,0.010478614782741147,62580.91714285715,53461.060000000005,64.44521443122753,3814.9015915431155,3788.4380630948585,58117.3325,66993.88798196569,49240.77701803431
2021-10-24,60910.16,1204.84773547,-0.006987425243027423,62491.08714285715,54063.115333333335,63.96121909875106,3569.7061595217383,3744.691682380235,58700.73350000001,66601.32089738485,50800.146102615174
2021-10-25,63101.43,1730.14621615,0.03597544317729584,62643.48428571429,54742.42333333334,62.9955808504445,3511.723229481948,3698.0979918005773,59280.7455,66640.60834892937,51920.88265107062
2021-10-26,60328.22,1965.54522515,-0.0439484493457597,62084.42857142858,55313.20633333334,59.46352678456369,3205.0506406532586,3599.488521571114,59529.867000000006,66662.71330708588,52397.02069291412
2021-10-27,58465.9,3479.73809611,-0.030869798578509355,61009.51285714286,55855.742666666665,52.33443950136449,2779.6941606233377,3435.5296493815586,59763.78200000001,66392.78016239173,53134.78383760828
2021-10-28,60592.76,3769.75506439,0.03637778602570041,60777.130000000005,56507.20133333334,56.316316638220975,2584.4242784275557,3265.3085751907583,60095.55950000001,66139.28750545965,54051.831494540376
2021-10-29,62301.59,3884.64236172,0.02820188418550318,61005.54571428571,57199.15766666667,51.40529117517976,2538.2998490328173,3119.9068299591704,60461.79299999999,66071.65536203078,54851.9306379692
2021-10-30,61932.3,1542.31917477,-0.0059274570681100425,61090.33714285715,57802.42,52.3596547124218,2443.7769502303054,2984.6808540133975,60822.6605,65764.78488859606,55880.53611140394
2021-10-31,61359.44,1548.12901591,-0.009249777579712015,61154.520000000004,58242.00600000001,49.59941164631483,2296.1730044422366,2846.9792840991654,61016.3725,65704.89873814373,56327.84626185626
2021-11-01,60922.85,2507.39797107,-0.00711528658019045,60843.294285714284,58683.241,47.51266264564279,2119.5339813382743,2701.490223546987,61262.7405,65315.06571706503,57210.41528293497
2021-11-02,63260.0,3336.52681752,0.03836245349651235,61262.119999999995,59184.043333333335,47.81664449079801,2143.4266671532605,2589.877512268242,61557.013,65260.22518940971,57853.800810590285
2021-11-03,62930.72,2147.36022971,-0.005205184950995867,61899.95142857143,59640.32933333333,42.73600579677939,2111.4521427387517,2494.1924383623436,61834.97000000001,65012.67115902727,58657.26884097275
2021-11-04,61457.25,1507.54272229,-0.023414160842272325,62023.450000000004,59972.198,47.96885501293266,1944.796978109276,2384.31334631173,61824.965000000004,65006.278818299645,58643.65118170036
2021-11-05,61031.91,1569.40792218,-0.006920908436352069,61842.06714285714,60161.73533333334,50.93154661694346,1758.133507495193,2259.077378548423,61833.0475,65004.95599771023,58661.13900228977
2021-11-06,61542.44,1268.5118197,0.008364968423894892,61786.37285714286,60420.229999999996,50.58043042130221,1632.577529008442,2133.777408640427,61833.221000000005,65005.06214723943,58661.37985276058
2021-11-07,63300.0,1115.66885061,0.02855850369273627,62063.595714285715,60731.65633333333,56.330849566824334,1655.8068047922206,2038.183287870786,61896.4885,65135.02451468481,58657.95248531519
2021-11-08,67559.0,2715.42386367,0.06728278041074254,63011.61714285715,61151.059,60.642508531779484,1994.8860743687765,2029.523845170384,62062.35800000001,66057.953905223,58066.76209477701
2021-11-09,66945.72,2136.85836086,-0.009077695051732504,63538.14857142857,61558.75133333333,67.61626334496839,2188.890105240789,2061.397097184465,62110.128500000006,66320.52949665603,57899.72750334397
2021-11-10,64921.43,3419.11869317,-0.030237780697556227,63822.53571428572,61806.62566666667,67.03815864694081,2154.461125379945,2080.009902823561,62245.228,66639.76871001534,57850.687289984664
2021-11-11,64821.33,1583.28379977,-0.0015418637574680094,64303.118571428575,62100.82033333334,62.49756909532516,2094.949404686915,2082.997803196232,62451.16050000001,66926.60523621608,57975.71576378394
2021-11-12,64158.41,2519.30730563,-0.010226880565394114,64749.76142857143,62326.94900000001,55.84948266280909,1971.5668382785589,2060.7116102126975,62592.143000000004,67097.5869868748,58086.69901312521
2021-11-13,64417.52,830.13101807,0.004038597589933968,65160.48714285715,62561.81366666666,57.883840857584424,1873.101330827245,2023.189554335607,62767.511,67270.33413515876,58264.68786484124
2021-11-14,65509.87,1247.88451724,0.01695734328176557,65476.18285714286,62690.231,62.74626143282618,1861.7491374585225,1990.9014709601902,62887.933,67554.21132568535,58221.65467431464
2021-11-15,63606.09,2000.8236224,-0.029060964401242173,64911.48142857143,62781.42533333333,57.559206137424944,1679.7699644493186,1928.6751696580159,63051.8265,67567.38150949772,58536.271490502295
2021-11-16,60142.31,4632.77331708,-0.05445673519626815,63939.56571428571,62734.869999999995,41.74112665624358,1241.738077169175,1791.2877511602478,63135.647,67344.60168542998,58926.69231457001
2021-11-17,60373.65,3716.81055911,0.0038465433070329347,63289.88285714285,62679.503333333334,43.19089730173059,902.8543127511875,1613.601063478436,63124.69149999999,67362.55654113492,58886.82645886506
2021-11-18,56917.66,6160.70975752,-0.05724335036891093,62160.787142857145,62435.371666666666,39.066166266124654,351.3666419080182,1361.1541791643526,62855.49500000001,67917.38635357411,57793.6036464259
2021-11-19,58128.55,3277.02585927,0.0212744164113563,61299.37857142858,62173.313,43.262077557029684,11.880442336783744,1091.299431798839,62665.307499999995,68142.0781327912,57188.53686720879
2021-11-20,59768.54,1172.15930996,0.028213158594184717,60635.23857142857,62091.61633333333,46.08831641703103,-123.40875040235551,848.3577953586,62585.7625,68187.18623933382,56984.33876066617
2021-11-21,58678.47,895.6750948,-0.018238190191696146,59659.32428571429,62024.14266666667,39.49981119549378,-314.9553401506564,615.6951682567488,62473.54349999999,68300.62270298162,56646.46429701836
2021-11-22,56294.11,2943.16049271,-0.04063432465093242,58614.75571428572,61855.98766666666,22.022774404251876,-651.6435761055836,362.22741938428237,62125.248999999996,68555.87065382535,55694.62734617465
2021-11-23,57579.99,2732.08480061,0.02284217656163312,58248.71000000001,61744.981999999996,27.49147434372273,-805.4271960006881,128.69649630728824,61857.7125,68585.58587680725,55129.83912319276
2021-11-24,57185.06,1809.45432912,-0.0068588063318524295,57793.19714285714,61547.76966666666,29.82745160619102,-948.2386680438576,-86.69053656294095,61644.103,68689.31132503932,54598.894674960684
2021-11-25,58990.14,1362.17480499,0.03156558723554714,58089.26571428571,61503.167,36.03673672096461,-905.3268735700622,-250.4178039643652,61542.014500000005,68683.09446741303,54400.93453258699
2021-11-26,53789.35,5221.84056738,-0.08816371685166369,57469.38,61347.282,29.603192025915135,-1276.2672411638705,-455.58769140426625,61154.36,69092.60382236559,53216.11617763441
2021-11-27,54774.66,1360.56586778,0.018317938402304668,56755.96857142857,61153.34533333334,31.558558689500785,-1473.7454523423294,-659.2192435918789,60728.09299999999,69085.72268343002,52370.463316569956
2021-11-28,57338.55,1377.55454862,0.046807958278517914,56564.55142857142,60987.91066666666,35.20550346030285,-1407.143190988223,-808.8040330711478,60217.070499999994,68049.42186491411,52384.71913508588
2021-11-29,57845.12,2069.734969,0.008834719399077873,56786.124285714286,60851.67133333334,39.01369509822507,-1298.515969802087,-906.7464204173357,59762.0405,66981.93387439991,52542.147125600095
2021-11-30,56974.12,3562.71762735,-0.015057449962935454,56699.57142857143,60705.494,43.29514532451203,-1268.0927512681956,-979.0156865875077,59364.675,66256.28394045716,52473.06605954285
2021-12-01,57251.59,2515.54071956,0.004870105935817826,56709.07571428572,60583.11866666667,43.40564594279707,-1207.671337872489,-1024.7468168445039,58986.188,65433.10152898862,52539.274471011384
2021-12-02,56547.96,2758.14469791,-0.012290139016226442,56360.19285714285,60359.384,49.116389880238195,-1202.7000158345763,-1060.3374566425184,58605.6655,64653.195219972986,52558.13578002702
2021-12-03,53743.69,2964.76818531,-0.049591002044989674,56353.67,60053.14966666667,40.26159717570638,-1408.80157246202,-1130.0302798064188,58071.974,63837.28853163575,52306.659468364254
2021-12-04,49234.97,10025.68966854,-0.08389301144004069,55562.28571428572,59645.74033333334,29.249896678626598,-1913.8924037517572,-1286.8027045954866,57258.22900000001,63194.9349734109,51321.523026589115
2021-12-05,49463.22,5156.66613697,0.004635932549567956,54437.23857142857,59260.117333333335,31.20882213200163,-2269.6001216710574,-1483.362188010601,56551.0855,62670.54638204879,50431.62461795121
2021-12-06,50555.0,4652.11767659,0.022072562198740764,53395.79285714286,58893.869333333336,37.645909580726695,-2435.330554551758,-1673.7558613188323,56071.719999999994,62500.886751691294,49642.55324830869
2021-12-07,50627.32,1719.31761862,0.0014305212145189206,52489.107142857145,58471.44666666667,34.20853356567022,-2531.6541637368937,-1845.3355218024446,55584.4035,62117.27941279122,49051.52758720878
2021-12-08,50543.3,1598.43571319,-0.0016595782672279569,51530.77999999999,57904.25666666667,34.698591445461716,-2584.973069352178,-1993.2630313123914,55265.6855,62137.845198363386,48393.52580163661
2021-12-09,47593.12,2585.43270776,-0.0583693585499957,50251.51714285714,57259.170000000006,25.059260685743297,-2832.630752448458,-2161.1365755396046,54738.914000000004,62270.58402954553,47207.24397045448
2021-12-10,47142.42,2705.16530403,-0.009469856147275135,49308.478571428575,56666.53633333334,31.636397391771837,-3030.3371337637873,-2334.9766871844413,54107.60799999999,61973.42199930936,46241.79400069063
2021-12-11,49400.54,1323.03955982,0.0478999593147742,49332.131428571425,56152.51,36.12838213156627,-2970.56661047793,-2462.094671843139,53643.7115,61468.73347568878,45818.689524311216
2021-12-12,50124.38,1233.78838616,0.014652471410231405,49426.58285714286,55684.709,29.424381106014664,-2832.143019749943,-2536.1043414245,53335.225,61206.62433997566,45463.82566002434
2021-12-13,46725.02,3337.44792896,-0.06781849471255308,48879.442857142865,55094.959,22.776426947961298,-2962.5903715186214,-2621.4015474433245,52792.476500000004,60924.15810903952,44660.79489096049
2021-12-14,48389.96,2016.58981458,0.035632729531202,48559.82,54524.295333333335,29.771133398687866,-2898.2152725166598,-2676.7642924579914,52352.7215,60435.319311074825,44270.123688925174
2021-12-15,48876.84,2593.35180959,0.010061591288771377,48321.75428571429,54033.32033333333,30.45749266929917,-2775.911416916635,-2696.5937173497205,51847.0565,59431.28287414009,44262.83012585991
2021-12-16,47663.42,1456.25725801,-0.024826073044001973,48331.79714285715,53617.35733333334,29.74969001859887,-2745.2520267238433,-2706.325379224545,51540.759999999995,59287.76329775401,43793.75670224598
2021-12-17,46210.92,2077.28024679,-0.03047410362076408,48198.725714285705,53145.26633333333,31.70328146230537,-2805.8151594591327,-2726.2233352714625,51112.573000000004,59051.26556807476,43173.880431925245
2021-12-18,46881.87,827.39374258,0.014519295439259894,47838.91571428571,52810.74,42.97467167763563,-2767.7667288732773,-2734.532013991826,50589.739,58171.260010678896,43008.21798932111
2021-12-19,46704.67,1275.49937089,-0.003779712711971639,47350.385714285716,52429.944,41.738993460192454,-2720.550816261879,-2731.735774445837,50032.716499999995,56980.26684962095,43085.16615037904
2021-12-20,46915.0,1726.01603262,0.004503404049316817,47377.525714285715,52001.492666666665,38.491763390655315,-2635.776402492127,-2712.543900055095,49529.7605,55783.230176121324,43276.29082387867
2021-12-21,48929.86,1674.16446918,0.042947031866140906,47454.654285714285,51676.539,45.22038823469784,-2378.5907916754586,-2645.7532783791676,49113.674,54202.84960227976,44024.498397720236
2021-12-22,48618.99,1306.16574192,-0.006353380124120567,47417.81857142857,51420.70166666667,44.64998345765576,-2174.784392412541,-2551.5595011858422,48717.2255,52412.35145450886,45022.09954549114
2021-12-23,50850.0,1715.35802664,0.045887625390819586,47873.044285714284,51196.36866666667,59.432041044936035,-1812.3508386605317,-2403.71776868078,48572.541000000005,51606.4198703846,45538.66212961541
2021-12-24,50841.48,1446.08883091,-0.0001675516224187712,48534.55285714286,50984.916,60.994186461231195,-1508.4190134854798,-2224.65801764172,48652.866500000004,51841.70321373034,45464.02978626967
2021-12-25,50442.22,823.04872916,-0.007853036536308533,49043.17428571429,50699.98533333333,53.480634111069676,-1284.955628935386,-2036.7175399004534,48701.8165,51972.046465854284,45431.58653414572
2021-12-26,50791.21,1015.22197466,0.006918609054082037,49626.96571428572,50600.047333333336,52.28537215138163,-1067.3944515364783,-1842.8529222276584,48713.62699999999,52013.60803648231,45413.64596351768
2021-12-27,50718.11,1102.98343745,-0.001439225409278433,50170.26714285714,50464.829,67.72685017886269,-890.6078373175478,-1652.4039052456365,48718.1665,52029.46214571312,45406.87085428688
2021-12-28,47543.3,2215.26863352,-0.06259716696856399,49972.18714285714,50138.320666666674,46.685665520994014,-995.2116257520829,-1520.9654493469259,48568.1665,51802.2424211628,45334.0905788372
2021-12-29,46483.36,2089.30815829,-0.022294203389331413,49667.09714285714,49759.59533333334,41.03280742348133,-1150.3783360554808,-1446.8480266886368,48512.678499999995,51853.51191810216,45171.84508189783
2021-12-30,47150.71,2162.27044303,0.014356750458658807,49138.62714285714,49432.14833333333,47.99717805665606,-1205.6020739164742,-1398.5988361342042,48513.093,51853.21257105948,45172.973428940524
2021-12-31,46214.37,1798.55260406,-0.01985844963946448,48477.611428571436,49064.241,50.01404319442376,-1309.8232694039689,-1380.8437227881573,48353.784499999994,51817.335320126775,44890.233679873214
2022-01-01,47777.42,741.52060313,0.0338217312061162,48096.92571428571,48771.88966666667,53.39850921739603,-1251.863542000683,-1355.0476866306624,48236.436499999996,51605.136136585206,44867.736863414786
2022-01-02,47777.42,741.52060313,0.0,47666.384285714295,48573.013999999996,54.12645988784799,-1192.1872479724552,-1322.475598899021,48289.0565,51590.55826100335,44987.554738996645
2022-01-03,46439.89,1140.17908832,-0.027995023590641765,47055.21,48479.844666666664,48.318269698413445,-1238.5436871472339,-1305.6892165486636,48191.553,51594.14295776451,44788.96304223549
2022-01-04,45820.0,1832.61283694,-0.013348222831707779,46809.02428571428,48358.403999999995,37.785943541026136,-1310.1982912055682,-1306.5910314800444,48038.711,51583.34725387607,44494.07474612394
2022-01-05,43435.8,3397.54577759,-0.05203404626800523,46373.65857142857,48121.09733333333,32.493942511444544,-1541.5994961948018,-1353.592724422996,47827.33,51926.96867764517,43727.69132235483
2022-01-06,43097.6,2450.1130935,-0.007786204006833164,45794.642857142855,47870.10666666667,19.977957088352852,-1732.3075685231743,-1429.3356932430318,47671.664,52239.431014707574,43103.89698529242
2022-01-07,41535.66,2984.20586087,-0.03624192530442516,45126.25571428571,47569.852,17.832432282952823,-1986.580530392719,-1540.7846606729695,47404.3535,52729.64619935299,42079.06080064701
2022-01-08,41690.77,1581.47361959,0.003734381492914496,44256.73428571429,47373.106999999996,19.229349282195642,-2150.784696753268,-1662.7846678890294,47153.658500000005,53058.20707379179,41249.10992620822
2022-01-09,41875.81,1532.58823403,0.004438392478719022,43413.647142857146,47197.55333333334,18.28726923487349,-2240.163292086996,-1778.260392728623,46901.699,53261.63281218112,40541.765187818884
2022-01-10,41845.42,3494.01378649,-0.0007257173055279509,42757.294285714284,46945.716,18.34300357005486,-2287.084604190779,-1880.0252350210544,46547.477,53213.56804634134,39881.38595365866
2022-01-11,42736.0,2442.65415081,0.021282615875285904,42316.72285714286,46699.43666666667,29.507756471683464,-2226.739254936576,-1949.3680390041588,46253.3275,53052.40435647781,39454.25064352219
2022-01-12,43933.5,2502.76210107,0.028020872332459756,42387.822857142855,46606.386000000006,39.256618286492404,-2058.557123698258,-1971.2058559429788,45907.5025,52419.68819374109,39395.31680625892
2022-01-13,42571.94,1993.88324273,-0.030991384706431258,42312.72857142857,46412.452,31.774342366612444,-2011.9456291531606,-1979.3538105850153,45494.0255,51731.488725107665,39256.56227489234
2022-01-14,43102.35,1386.83275834,0.012459145625028922,42536.54142857143,46219.969000000005,37.19902265659703,-1910.1865877955715,-1965.5203660271268,45127.032,50991.19701631706,39262.866983682936
2022-01-15,43102.01,707.65852297,-7.888200991290617e-06,42738.147142857146,46067.922,27.930959935578187,-1808.7194575262838,-1934.1601843269582,44742.572,50022.25820899977,39462.88579100023
2022-01-16,43107.7,621.95302734,0.0001320124049897231,42914.131428571425,45964.48133333333,27.969651965677713,-1708.156327457451,-1888.959412953057,44362.0515,48868.806564629376,39855.29643537063
2022-01-17,42255.07,1060.00938797,-0.01977906499302906,42972.65285714286,45810.25466666667,29.31068237639265,-1677.9174497401837,-1846.7510203104823,44097.64,48435.89713138637,39759.382868613626
2022-01-18,42377.4,1626.06430304,0.0028950372109193268,42921.42428571429,45666.01233333333,32.09947670113725,-1625.3459364318987,-1802.4700035347657,43892.342,48142.96118260431,39641.72281739568
2022-01-19,41683.21,1664.70405269,-0.016381137115538014,42599.95428571429,45491.61933333333,38.943919373295884,-1621.0119480971262,-1766.178392447238,43618.967000000004,47686.5668529131,39551.36714708691
2022-01-20,40736.05,2425.15260695,-0.022722818132288713,42337.68428571429,45218.492333333335,36.16528429841344,-1674.700225634304,-1747.8827590846513,43345.05099999999,47414.578190217006,39275.52380978298
2022-01-21,36495.46,6201.04610092,-0.1040991946936437,41393.84285714286,44814.37466666666,27.526236186317902,-2035.9594718456647,-1805.4981016368542,42780.953,47359.435067802326,38202.47093219768
2022-01-22,35091.11,4510.37218636,-0.0384801287612212,40249.42857142857,44289.07833333334,23.522478166954983,-2407.8234456939244,-1925.9631704482683,42146.6375,47290.7449214534,37002.530078546595
2022-01-23,36293.62,2533.70397599,0.03426822349022318,39275.98857142857,43804.149666666664,29.294900754660702,-2575.8035568776686,-2055.931247734148,41639.324,46997.48948746035,36281.15851253965
2022-01-24,36724.99,6335.15428027,0.01188556005160124,38485.97714285715,43346.90866666667,31.556254822166053,-2643.6467373563573,-2173.47434565859,41184.5735,46592.343136733296,35776.8038632667
2022-01-25,36975.91,2793.69107911,0.006832404855658281,37714.33571428571,42886.39866666667,28.249940528110372,-2646.656787733038,-2268.11083407348,40861.579000000005,46471.10450522122,35252.05349477879
2022-01-26,36829.32,3663.15557069,-0.003964473085314335,37020.922857142854,42423.439000000006,20.86215325856557,-2630.5475475696658,-2340.598176772717,40548.165,46329.476887050616,34766.853112949386
2022-01-27,37208.36,3103.82301099,0.010291800120121763,36516.967142857146,42078.941,26.072793653172866,-2557.7117890648005,-2384.020899231134,40331.8,46279.020822702354,34384.57917729765
2022-01-28,37748.36,2420.65410706,0.014512867538370333,36695.95285714285,41787.774333333335,26.135993888235674,-2428.422100332333,-2392.9011394513736,40134.6795,46153.16071484275,34116.19828515725
2022-01-29,38192.65,1296.90892268,0.01176978284619512,37139.030000000006,41489.17233333333,28.95085262303995,-2264.01049690567,-2367.123010942233,39950.5215,45970.081047014995,33930.96195298501
2022-01-30,37941.82,706.98263796,-0.0065674940073549015,37374.48714285714,41213.42066666667,28.307017838546074,-2129.406528444255,-2319.579714442638,39755.3415,45769.34355061982,33741.33944938018
2022-01-31,38491.92,2009.13000337,0.01449851377714606,37626.90571428571,40903.903999999995,33.785494477463914,-1955.7982166474903,-2246.823414883608,39543.1375,45412.0627346809,33674.212265319096
2022-02-01,38733.04,2073.9387171,0.0062641718054075035,37877.92428571429,40602.424666666666,34.45644737807365,-1778.2573659047557,-2153.110205087838,39283.1145,44782.187762905756,33784.04123709425
2022-02-02,36923.5,1672.70719509,-0.04671825397645013,37891.37857142858,40285.21166666667,31.463008269715658,-1763.2441367940119,-2075.136991429073,39000.6925,44367.16239259879,33634.22260740121
2022-02-03,37320.11,1624.39014671,0.010741397754817417,37907.34285714286,40001.882,36.10034619535054,-1699.7492805187067,-2000.059449247,38711.5805,43761.31825421059,33661.8427457894
2022-02-04,41579.57,3901.59890405,0.1141331041092859,38454.65857142857,39940.007666666665,70.65581190129302,-1290.84625317459,-1858.216810032518,38635.45849999999,43446.80245241046,33824.114547589525
2022-02-05,41427.72,1892.23797403,-0.0036520339195427187,38916.811428571425,39884.344999999994,78.66147167193009,-967.8835251622586,-1680.150153058466,38551.459500000004,43084.67165486732,34018.24734513269
2022-02-06,42420.24,854.67571444,0.023957871685914567,39556.58571428571,39913.831,78.24826820505629,-624.6446525011779,-1469.0490529470085,38559.718,43121.84877779163,33997.58722220837
2022-02-07,43869.04,2601.46944039,0.034153507853798226,40324.74571428571,39986.439999999995,80.1140142998414,-233.0330610715464,-1221.845854571916,38634.3,43498.01920960709,33770.580790392916
2022-02-08,44091.56,2591.80146351,0.005072369944726374,41090.24857142857,40060.29833333333,80.06628767872274,94.19166795248748,-958.6383500670354,38754.7175,44037.47412978703,33471.96087021297
2022-02-09,44426.84,1625.88352507,0.007604176400199947,42162.154285714285,40146.34566666667,81.59850806357699,376.23689248183655,-691.663301557261,38939.257,44745.3682501561,33133.1457498439
2022-02-10,43524.6,2692.62339808,-0.02030844417473754,43048.51,40172.632333333335,75.17401133186026,520.9513345776795,-449.1403743302729,39290.71399999999,45320.63402176354,33260.79397823645
2022-02-11,42406.19,2170.37239741,-0.025696043157202975,43166.59857142857,40121.721999999994,67.74604775987024,539.1769363954809,-251.47691218512213,39656.468,45498.30784458659,33814.62815541341
2022-02-12,42241.11,892.34533043,-0.0038928279102650176,43282.79714285714,40110.69433333333,65.75967973491868,534.1430126185951,-94.35292722437869,39953.8425,45679.25558808188,34228.429411918114
2022-02-13,42077.74,515.45574228,-0.003867559351541705,43233.868571428575,40076.54066666667,66.2105213649084,511.0795907122665,26.733576362950345,40221.479999999996,45810.18179604353,34632.77820395646
2022-02-14,42540.3,1270.88651697,0.010992985840019065,43044.04857142857,40057.817,65.97705014302224,524.085062543927,126.20387359914568,40499.6995,45960.65414274614,35038.74485725386
2022-02-15,44582.48,1772.92325828,0.048005773349035996,43114.18,40106.97633333333,70.21171465652,691.2110013004276,239.2052991394021,40887.3575,46352.008653425204,35422.70634657479
2022-02-16,43901.48,1251.8335942,-0.01527505872261925,43039.12857142858,40161.85666666667,76.15066242538535,759.9482923341493,343.35389777835155,41222.0135,46556.24214071527,35887.78485928473
2022-02-17,40556.11,2437.49036088,-0.07620175902953619,42615.05857142858,40101.147000000004,59.932083699596824,538.2747933738574,382.3380768974527,41362.401,46453.97221834246,36270.829781657536
2022-02-18,39996.99,2212.7149201,-0.013786332071789031,42270.887142857144,40044.93966666667,43.71508224585593,313.86262417848775,368.6429863536597,41452.618,46368.62208214775,36536.61391785226
2022-02-19,40109.02,695.654296,0.002800960772298078,41966.30285714286,40024.038666666675,44.74641607332945,143.40120815159025,323.5946307132458,41560.977999999996,46241.02347529284,36880.932524707154
2022-02-20,38373.9,1283.5115474,-0.043260094612134536,41437.18285714286,40086.653333333335,34.78027665522214,-130.1995161789091,232.83580133481485,41555.077000000005,46251.68438867722,36858.46961132279
2022-02-21,37076.6,3501.42036418,-0.03380683224796033,40656.654285714285,40152.83633333333,24.156684356066776,-446.5636219514781,96.95591667755626,41472.255,46429.58340428184,36514.926595718156
2022-02-22,38269.94,2388.75903515,0.03218579912937014,39754.86285714286,40218.71366666667,29.374096539213767,-594.1429797852325,-41.263862615001486,41539.577000000005,46268.09635405717,36811.05764594284
2022-02-23,37274.18,1778.27525833,-0.026019377088127182,38808.10571428571,40237.020000000004,25.791247204336628,-782.4308187742499,-189.49725384685118,41537.2805,46274.46502721751,36800.09597278249
2022-02-24,38376.88,6302.85095659,0.029583481112126275,38496.787142857145,40283.719000000005,32.81038165165556,-833.0685180531145,-318.2115066881039,41377.146,46320.3569460212,36433.9350539788
2022-02-25,39231.64,2202.85182731,0.022272785072679158,38387.451428571425,40363.79633333333,39.20932392185016,-795.0622879376679,-413.58166293801673,41267.342,46302.53056738503,36232.15343261496
2022-02-26,39146.66,912.7240869,-0.002166108783624554,38249.97142857143,40428.40633333333,39.42400299666636,-763.0038194661538,-483.4660942436442,41103.663,46193.58370280996,36013.74229719004
2022-02-27,37712.68,1701.81704307,-0.036630966728706915,38155.51142857142,40427.217,36.27356888592598,-843.5831524931345,-555.4895058935423,40795.845,45926.06625194215,35665.62374805785
2022-02-28,43178.98,3160.48067044,0.14494594391064242,39027.280000000006,40593.428,51.52765459525812,-461.0435056909846,-536.6003058530308,40750.216,45772.105199978854,35728.32680002115
2022-03-01,44443.96,2831.29722228,0.029296199215451457,39909.282857142854,40810.166,49.655880684104815,-55.168813687123475,-440.31400741984936,40751.072,45775.60505388555,35726.53894611445
2022-03-02,43936.72,2043.55683949,-0.011413024401965899,40861.07428571429,40991.65933333334,50.08830761119391,222.98929330948886,-307.65334727398175,40771.678,45847.22479271515,35696.13120728485
2022-03-03,42476.26,2253.43076958,-0.0332400780030917,41446.700000000004,41116.433333333334,55.313655526019105,321.87431396711327,-181.74781502576275,40775.1815,45855.573263598344,35694.78973640165
2022-03-04,39175.56,2493.65743037,-0.0777069355917871,41438.688571428575,41191.502,48.02632432549322,132.37654594711785,-118.92294283118665,40621.903999999995,45701.05166940706,35542.75633059293
