date,btc_return,btc_volume_change,eth_return,eth_volume_change,sol_return,sol_volume_change
2021-03-01,0.09699993103594619,0.2764828255861991,0.10484114870900356,-0.6168885118544565,0.14258586652436664,0.019828956144255977
2021-03-02,-0.022425851809806822,-0.4190146164639926,-0.052220800468542106,-0.3241992476466533,-0.06664177211499792,-0.4173637931248107
2021-03-03,0.03840622800354932,0.24378282062772735,0.053197205803331545,0.6256539298071969,0.011223619302225702,-0.13844374399145398
2021-03-04,-0.040079254175492976,-0.08288646373304769,-0.0189859693877551,0.3158881605928589,-0.07209104361237498,-0.24355519262853195
2021-03-05,0.00783097776077584,-0.07486605190474474,-0.007112070366590172,-0.26291416672123263,-0.03722254232578289,-0.21815988052572682
2021-03-06,0.0033939819705735897,-0.5897760093145737,0.08110443989026314,0.2813542031956706,0.033782706598497386,0.30637091385463683
2021-03-07,0.042177397109435244,0.3163804479412914,0.046113035684003975,-0.47724949908789777,0.06453242580993637,-0.010966369760137575
2021-03-08,0.028655628216523142,0.568082199277472,0.062386383372894115,0.6248547831885278,-0.019855129385735637,-0.017205856090867798
2021-03-09,0.047707895429524035,0.2283699215816576,0.020555186206445565,-0.4411793175323221,0.09146488049855385,0.16742068530420587
2021-03-10,0.016808419301855376,0.27398446875661847,-0.04232744903298839,1.211700590364427,-0.041439706183380394,-0.23516599800318896
2021-03-11,0.0343728072743302,-0.039875552822335195,0.01824355593222229,-0.24457927987148584,0.1237569250584425,1.2226903863883845
2021-03-12,-0.0086728730084025,-0.21205930110896046,-0.032170099056526284,-0.33038203704217667,-0.09005201231778157,-0.19184619145541196
2021-03-13,0.0679950983952797,0.18261978489384834,0.08684681014778102,0.2857953568321151,0.05199650008366397,-0.2168776054819512
2021-03-14,-0.035131093355550765,-0.4708775067275911,-0.03779841539214359,-0.49217001924983417,-0.05229253854249842,-0.37814548899301753
2021-03-15,-0.05713700888854774,1.3594764288766017,-0.029842509887089707,2.197340562080061,-0.022166999145511283,0.1370664265293141
2021-03-16,0.022715146204368923,0.0010372068486810015,0.006937280073164883,0.022773115071337283,-0.03974779698912846,0.09456951810812349
2021-03-17,0.03502931204811105,-0.244807212238804,0.009221056129371694,-0.5144709068252726,0.04385525784982295,-0.1567826193267731
2021-03-18,-0.021285427610022105,-0.055412476636837106,-0.025396476979641112,-0.23143846752721708,0.0006906996843659775,-0.164970221288069
2021-03-19,0.007354108248240834,-0.36127881935465556,0.018817355660409228,-0.36005741690615634,-0.0017729729558337278,-0.131004091685306
2021-03-20,0.0011432359829177572,-0.3236958713515726,-0.0031225130427093464,0.505434860059109,0.0005058136759535433,-0.009685308250017599
2021-03-22,-0.06996186168898037,1.7558190295051512,-0.06769080657947987,0.2516786405838818,0.040962824524113706,3.0634878721620953
2021-03-23,0.0053753477839844415,-0.23915200425662264,-0.006856198229162331,-0.14321429023407575,-0.047888479758699566,-0.5908710651220719
2021-03-26,0.01324097151719496,-0.024459807082068852,0.017489342338458592,0.5892947511189218,0.13468897434373453,0.28990344282234165
2021-03-28,0.01288185097792593,-0.5746117418866271,-0.007573394846325403,-0.5736374969161826,0.09134251815067602,0.9034043770620295
2021-03-29,0.03242785743629967,1.5861344327127744,0.07750963533946043,1.1566780475096026,0.046545543095493996,-0.4913438245956136
2021-03-30,0.020147360855276294,-0.3673628340409665,0.01370224848945092,-0.24012911503047774,0.020107128309830895,0.21813209304174472
2021-03-31,0.0003742304153174772,0.35459723707000146,0.04114281371463314,0.4240397835734085,0.012025842960464887,-0.219739251788975
2021-04-01,-0.0009194900938339216,-0.3935956951820813,0.02602311891590325,-0.2636312869982266,-0.019538800155592107,-0.15668643509154448
2021-04-02,0.004683754216221656,-0.07966066543063284,0.0847333597585145,0.4404402304603626,0.03800495424188929,-0.24560964013249703
2021-04-03,-0.032865452277488154,-0.35145116605512006,-0.059159733153436776,-0.2908835481778908,0.13841611127820022,2.6857288393875067
2021-04-04,0.02011340867041144,-0.13385484831944866,0.033590933535164416,-0.3876803098807315,0.0669132693827845,-0.11696274652384206
2021-04-05,0.01568091076472312,0.6676274270850604,0.015170493414396793,0.2552231858156846,-0.04476228145852213,-0.3808923021437789
2021-04-06,-0.018717970401691333,0.12860303717511493,0.002591079284178756,0.06505616544292547,0.08583527279811719,0.21508807859599047
2021-04-07,-0.03594503803110398,1.0117212313313946,-0.0708149326214447,0.3090266565944791,0.06094186726687334,1.1092981582438064
2021-04-08,0.03868515145756079,-0.1590902133384672,0.06006887136540538,-0.1669149284925135,0.020994962030999924,-0.44154474787264864
2021-04-09,0.0008127842248944,-0.4310872539789886,-0.005540605478135512,-0.3403111310125637,0.02753154718256773,-0.25268078979592407
2021-04-10,0.02791543452081408,0.5014223027856571,0.031186728969252998,-0.753278240987935,-0.03372673772990941,-0.043340305040034666
2021-04-11,0.00355263353831291,-0.5347770978281295,0.00662602330823192,1.2300335157549147,0.040627030226328,-0.13801491439729155
2021-04-12,-0.0024608506340358318,1.0340126514799481,-0.005297581640015828,1.1094884628519635,0.02077312383161932,0.32568982228900145
2021-04-13,0.06238870858672482,0.5400592167129714,0.0762459225840872,0.5699080029478629,-0.03775834250738124,-0.1639245103600256
2021-04-14,0.013932781326929758,-0.7877919127515437,0.034730768060042876,-0.6305917287575753,-0.03500718953989649,0.3268286251701074
2021-04-15,-0.01878848616394914,1.8337241895093044,0.05790566323185799,1.9442261759434727,0.050734540432810823,-0.3538562933915719
2021-04-16,-0.028510010959975927,0.6830936198430101,-0.036212683973225815,0.6033556224627235,-0.08702713129238719,0.08727759933251152
2021-04-17,-0.02285214720171677,-0.4650317140645896,-0.04495938075748396,-0.46802133533387,-0.011713461743898503,-0.16182211040425176
2021-04-18,-0.06249453419151593,3.163004175201667,-0.0326311655467371,1.9317425893887603,0.28697525878067637,4.726494818748503
2021-04-19,-0.010413001993582157,-0.5500153580571284,-0.034677671202319876,0.008524681057042478,-0.01941068605918378,0.05538696696858999
2021-04-20,0.014519194427461933,0.012543736461062471,0.01108713033270634,-0.7750704706494392,0.002972549566442899,-0.3495299796667213
2021-04-21,-0.04773093342163513,-0.2192447882987246,0.07787417266976268,1.9453269228405503,0.02338644414246517,-0.08055152103770172
2021-04-22,-0.03944319469266018,0.7121947353534879,0.01775559447528338,0.5312439318244466,0.19582044035992702,1.2473669361036606
2021-04-23,-0.009815426259022385,0.48609718360505866,-0.012595833333333334,0.013617642674359855,-0.04890309106362057,-0.016105415014348656
2021-04-24,-0.014512673260168456,-0.9918479995581945,-0.025280934436675288,-0.9874759919883215,0.10165106685387647,-0.31685972495372483
2021-04-25,-0.025885544536080267,42.88379415014754,0.0051734737170218105,52.3698522398115,0.1627576553850898,0.43801381610254064
2021-04-26,0.10065414262169582,0.4509634345267311,0.0916870889521537,-0.3543491167670526,-0.07159129014398262,-0.14289229302068795
2021-04-27,0.018825888731633534,-0.32011520596993964,0.05294533059269575,-0.026683224282554867,-0.016770643630003263,-0.33340693890191897
2021-04-28,-0.0034382868175952723,0.10493105451891865,0.03052954599102998,0.4393258399514541,0.036702574947460806,0.12848198957878726
2021-04-29,-0.023824281715209856,-0.08141604964055113,0.0027959874489614125,-0.1442691614370708,-0.05276948588276363,-0.2437388826793584
2021-04-30,0.0780181053950659,0.15254125465202278,0.006907028853614497,-0.3101875155920562,0.011668728212478675,-0.30725802570353483
2021-05-01,0.001326519114493104,-0.5324453453022105,0.061380355837543345,-0.1698970300725436,0.15252865338400512,0.6066584685859725
2021-05-02,-0.02124821807957594,-0.16075706708132323,0.0014282951719552038,-0.17978340641401452,-0.05286082513280664,-0.3355951596968176
2021-05-03,0.010591342759241618,0.927056152684233,0.16206492353766203,2.3178871129524583,-0.020415400337677685,0.0667552471785848
2021-05-04,-0.06964985896250016,0.5804115463539361,-0.05589826713622688,0.5188042652830783,-0.06975560076677768,0.12111436665361051
2021-05-05,0.0802656581419934,-0.042218191564778185,0.08948190784394859,-0.5496682654988273,0.05134664297938156,-0.26237282233113907
2021-05-06,-0.018475765837308443,-0.06545933707200911,-0.010733518508021088,0.06800459797088927,-0.032675477761689824,-0.22288403033871945
2021-05-07,0.016552403928684744,-0.17680451036755515,-0.001868018210312492,-0.16479080677621769,-0.006918754937184326,0.31378931984610925
2021-05-08,0.02793606954687494,-0.308336634907114,0.12376966596915447,-0.045329695842601755,0.055764389401127316,-0.12304580601595544
2021-05-09,-0.011520096296076528,-0.11586500262659194,0.003333333333333333,-0.2779017629481512,-0.02702575310974948,0.13201591494088474
2021-05-10,-0.041583226481873674,1.544545317227385,0.00567966293708074,1.803148491059106,-0.032045036025170885,-0.02169048993556078
2021-05-11,0.01580115646326676,-0.36213365772217454,0.05799724582063407,-0.36738885060022897,0.03886854975254923,-0.0516422284140041
2021-05-12,-0.12996228223318776,0.5148936426784219,-0.08835570060318652,0.6533256522750189,-0.04756122776245909,1.4310574280717885
2021-05-13,0.006244613919252525,0.4284678489720282,-0.023615620218414304,-0.2187905355744866,-0.03437470248644855,-0.11705405646756853
2021-05-14,0.0037321692179649608,-0.5590066327659508,0.09679561100045428,-0.42149508050372314,0.04195372592094021,-0.5041919381725002
2021-05-15,-0.06358285203235016,-0.09901406525599653,-0.10643799123105842,-0.18294195283484627,0.017403550954010354,-0.007382442228633717
2021-05-16,-0.005655026270159706,0.5910894354962315,-0.016634622505149466,0.4597465587702638,0.08604253375070973,2.9784070149369763
2021-05-17,-0.06139251476216365,1.132616541178203,-0.08480041055849342,0.6856589599171845,-0.007152916598537125,-0.01961620324700413
2021-05-18,-0.016416250261794278,-0.4882120361464477,0.0302469737788451,-0.32306445888222823,0.19306737978596844,0.03763822369061562
2021-05-19,-0.14220242433429925,4.173567268177739,-0.2761841937898047,3.0013401912041027,-0.37208767604954684,0.36873759459741384
2021-05-20,0.10495989307357201,-0.5471652146737894,0.133825927394142,-0.5074360242345936,0.2744614145763006,-0.10261662495021746
2021-05-21,-0.08134022622530505,-0.10856196119381611,-0.12192317535152125,-0.17325636391767354,-0.13253314873600033,-0.2886089818304657
2021-05-22,0.004429604694341741,-0.5635862374839379,-0.05738657121394354,-0.4228850174061983,-0.1931645959133028,-0.3904537819589832
2021-05-23,-0.0744989272154481,0.639210292071166,-0.08621658225588008,0.8348830678519518,-0.21161461443532834,0.7852414507923241
2021-05-24,0.1190853432426335,0.08925608897718582,0.26371924339832153,-0.13514571480795354,0.26711860753732747,-0.3006732754832265
2021-05-25,-0.011383666161515515,-0.43549947932966376,0.01984010257570615,-0.25213506316327783,-0.04112360734426176,-0.32471061514721405
2021-05-26,0.02374724332590581,-0.27053607609905517,0.06853504221039748,-0.336542676839676,0.1847759932179581,0.17649950649020915
2021-05-27,-0.020506207650250984,-0.02191704971023859,-0.051417991798314674,-0.11433960748509964,-0.05501510757463278,-0.3930894404928212
2021-05-28,-0.07300666667186101,0.49923744501067385,-0.11962481804550777,0.6053707422526992,-0.13533929301626857,-0.07566107773870129
2021-05-29,-0.029708795639191023,-0.27725754213073306,-0.05535457510245859,0.09377079498720817,-0.05726227964941435,-0.3721676610747453
2021-05-30,0.030192815447411765,-0.3314768411267673,0.04839466746213135,-0.431498852850582,0.044791766657290705,-0.045635429908049696
2021-05-31,0.04663106274728318,0.4712095975173682,0.13279161139959245,0.3465377810330597,0.147314512476538,0.48702655315229226
2021-06-01,-0.017356334428721358,-0.007992588962230405,-0.026953351531247345,-0.11838237575355154,-0.05579510887156766,-0.19216210533949155
2021-06-02,0.02442026200968569,-0.0180914357632052,0.027848005162661806,-0.39381040440173565,0.09588616939283835,0.1516348301220565
2021-06-03,0.04337716843276927,-0.049445531607231946,0.054936735040588554,0.1494630553767919,0.1624023964035276,0.9294995437181138
2021-06-04,-0.05947391985901028,0.42554014296823683,-0.057859340920946224,-0.10276895846403515,-0.05208483829733695,0.10022685070032772
2021-06-05,-0.036738369716206004,-0.2903185717278985,-0.02294195025156625,-0.07483283878600874,0.058006842546676346,0.053155587778676454
2021-06-06,0.007787597369592713,-0.3846763295027228,0.030835932151821708,-0.2907253514868506,0.06878739902720037,-0.28589686879350096
2021-06-07,-0.062169826732776955,0.944423498460567,-0.04316947551725156,0.7415181679041134,-0.09563220673736132,0.16210007338434956
2021-06-08,-0.0050898351587815365,0.8409473677661943,-0.032628100575676604,1.0519717660291716,0.08508319988764554,0.9357439887832631
2021-06-09,0.11936869999691725,-0.055840879770655896,0.04116627139924667,-0.2986371854964396,0.01237930739988486,-0.31794447553801497
2021-06-10,-0.018514973262032084,-0.325295412235265,-0.053542511283894756,-0.36034196927567774,-0.02219991014545849,-0.5116249348953035
2021-06-11,0.017259941690453785,-0.35067231503816904,-0.04820266394851695,-0.08560412588983062,-0.1229380129231841,-0.12865268705425761
2021-06-12,-0.048160057373763124,-0.0035491429984516754,0.00590710127066423,-0.18393570370903933,0.01097492768074608,0.058619185858781814
2021-06-13,0.09765701931982772,-0.03380801982666756,0.060637938318546684,0.28067989921152453,0.06390337229966347,-0.17498983741460614
2021-06-14,0.03893574984825866,0.7438712315801097,0.02889031399744277,-0.05307567408870469,-0.0014800109803151907,0.05493026741767941
2021-06-15,-0.008914264229035306,-0.35064165476788783,-0.014897060076033851,-0.42157314817749897,0.06304317087439051,0.2666275135998234
2021-06-16,-0.04524305433682163,-0.017232758793184526,-0.06996046498832813,0.6553759382233031,-0.03523457426206449,-0.048354467871021246
2021-06-17,-0.0066827466972797355,-0.10958187022862789,0.00193107294976675,0.7875467449513694,-0.011057578932776884,-0.2747164214288976
2021-06-18,-0.05926030141467932,0.18803719516130352,-0.06066305938518765,-0.4485722053996402,-0.06661969623836568,0.015289952309325868
2021-06-19,-0.009289620535714286,-0.26201982582645117,-0.027966721890728196,-0.40395092263379795,-0.035345241823834556,-0.37608768379996527
2021-06-20,0.0023293959004209303,0.2648433200510545,0.035842956120092376,0.5137773581618195,-0.000888786889812286,0.7101959203183938
2021-06-21,-0.11114457890567991,1.1677125241031,-0.15828502630874877,2.065414712283148,-0.24530350270501353,0.6799944517251846
2021-06-22,0.028801144079691067,0.1396790249604901,-0.003623591487738593,-0.0018684927408545381,0.004293598754635942,0.6552759875736387
2021-06-23,0.034014784334185685,-0.4011790001860486,0.04674099713418298,-0.34377501726194964,0.12240581684191774,-0.11701867728857973
2021-06-24,0.029627710217554355,-0.1929362863819425,0.010631381114441002,-0.12194391084028092,0.037676830778484154,-0.4230641466990352
2021-06-25,-0.08807012662874769,0.07902031420303189,-0.08984082467594477,0.19608308098012406,-0.07960518573038769,-0.014190410722437022
2021-06-26,0.021255627378531698,-0.35281633591343625,0.011127186782116981,-0.47756259524005146,0.03533214338510804,-0.11345497984100765
2021-06-27,0.0753073037040067,-0.011997816029224688,0.08311715264086333,0.5732099899675264,0.0745986043921107,-0.11241231638402148
2021-06-28,-0.006120837476044323,0.03356116525127006,0.050039834209013624,0.06872418507700218,0.03126862842792647,-0.04773498752862372
2021-06-29,0.04119858115104455,-0.05652410448927652,0.03843531208282512,-0.5489252589900417,0.028517624501935943,-0.0037115940874276796
2021-06-30,-0.024248125692569858,0.06338639989879892,0.05264277456647399,0.18531662280924813,0.04988961990046428,0.2100858112595393
2021-07-01,-0.04204156550046907,-0.07757427233736615,-0.07405308521574105,1.1354209669154134,-0.060533974227013024,-0.16868917283184637
2021-07-02,0.007369456930462538,-0.330876170156711,0.02244077864283105,-0.6986135529991225,0.0184542817874768,-0.0724016259026431
2021-07-03,0.025930184824361845,-0.4036449225406246,0.03369728129480713,0.48670235372829257,0.013472351508435208,-0.257277151665058
2021-07-04,0.0173231320070456,-0.032537813354152095,0.04345308368758669,-0.01797501186807265,-0.004878842277239049,-0.07216514769110549
2021-07-05,-0.044914578705502334,0.8723807747185676,-0.053986035646528915,-0.3837538438042687,-0.03864728827763896,0.03433782922789797
2021-07-06,0.01601817695771537,0.05862067029590935,0.056462028194633924,0.1911667671518951,0.038943936357633435,0.16408625175401062
2021-07-07,-0.01056007036542656,-0.3546871376060764,-0.004407789390313194,-0.16440871667240256,0.06776450773171089,0.42130149272981665
2021-07-08,-0.029032121920273227,0.9128400832825085,-0.08566227971568408,2.230890323054084,-0.0925803528059958,-0.04054173172755963
2021-07-09,0.028196781705345394,-0.444448178167573,0.015032225421909504,-0.5082987223105352,0.0018347554381162117,-0.34329625948735815
2021-07-10,-0.009129843143364524,-0.1186320395870144,-0.01715286642007286,-0.47912110471451536,-0.04437153913297152,-0.0935413184659678
2021-07-11,0.02210569969210206,0.13352018255281786,0.013840436826937662,0.03443472041304338,0.012243252349103995,-0.2862319313259818
2021-07-12,-0.03367132214954932,0.1495517034100018,-0.04865916146164491,0.8283183180156451,-0.04132514273248546,0.044308349483117924
2021-07-13,-0.01138800785379852,-0.004768887275858756,-0.046553113697122186,-0.13195749924447803,-0.05598072167800799,-0.10510149659462169
2021-07-14,0.002919518455145441,0.47179315669771527,0.027709197742442595,0.07906369802901476,0.07416630588469596,0.6775727371094107
2021-07-15,-0.029701235850479304,-0.10275152515508151,-0.03910908717043397,-0.07224130639163279,-0.09043506848691188,-0.005870006124210802
2021-07-16,-0.014458383636355073,-0.2257879627445837,-0.02049657346562766,-0.4040030615596496,-0.07317885938527756,0.13579101759400028
2021-07-17,0.004508386439859348,-0.18949155239290888,0.0116270395276715,-0.38124627587609505,0.01333559564078517,-0.22691404889061098
2021-07-18,0.00783293709292324,-0.18936278304146395,-0.003945261472335764,2.7668125574807823,0.001131704043639455,-0.20488517575586757
2021-07-19,-0.02981308602385714,0.9945766566997691,-0.0389742938883865,-0.31830393176082883,-0.086137132030628,0.5712471684240471
2021-07-20,-0.03382205688162134,0.36187718443334954,-0.01692079965222942,0.06809524185012311,-0.03918675371426959,0.14236628664140055
2021-07-21,0.0789573693925251,0.4186406664604887,0.11696351607016915,0.9033745145180135,0.13340073458078433,0.3442585519968228
2021-07-22,0.005054070747033537,-0.5059090351527474,0.013781007266349286,-0.25288805528194575,0.04052883469418957,-0.3438529196723439
2021-07-23,0.04282514903618725,-0.17391455432775446,0.05101334651507662,0.263871810500525,0.029304588347455914,0.11870621481354889
2021-07-24,0.018335318934680593,-0.2711608068395283,0.02805944878186436,-0.24467297899150864,0.006619224442840798,-0.1328686926502184
2021-07-25,0.03284086131973326,0.43251826222424644,0.0037239347442196663,-0.358236021286849,-0.018599204824146443,-0.1259156029850825
2021-07-26,0.05258398093274638,3.2841887004644037,0.015496809480401094,1.949947262468477,0.0048943870156732934,1.4050922314698837
2021-07-27,0.05857059191381139,-0.3329862914204143,0.03438958707360862,-0.42653499552839796,-0.008525060495756364,-0.494940457778826
2021-07-28,0.014209098778201416,-0.33123612041631545,-0.0022129461689996614,-0.022386373473096643,-0.008904798535234867,-0.15952341795936656
2021-07-29,2.972301150555296e-05,-0.4152272731077594,0.036690265794600614,-0.5093381218244301,0.12459736469804356,0.41917715484285156
2021-07-30,0.05488303343539596,0.5835451017896578,0.03368024531333241,0.771433798776251,0.035574355985847086,0.37905580369844377
2021-07-31,-0.017633762038920902,-0.5870795244267824,0.02499005754449756,-0.41844979939874766,0.13685794816278526,-0.04962855174387486
2021-08-01,-0.03979572973138431,0.3542410668558137,0.012091410110224248,0.801156046740317,-0.06986532813373118,-0.1643962549803086
2021-08-03,-0.04171615753407465,0.6060810601629326,-0.01887884833548488,0.5913413216800711,0.023298156969225024,0.16502118063707613
2021-08-04,0.04096830898756767,0.2442918171471466,0.08664136138179615,-0.26175969556865913,0.05198147699395835,-0.1284616667835544
2021-08-05,0.029026610221352594,0.42235757102594657,0.03843557134155738,0.6946284043402775,0.04450082230336258,0.4387193420900796
2021-08-06,0.047974956149542225,-0.4939388632250967,0.02205583568013738,-0.2904869838366563,0.0559753074196138,-0.009991850736171348
2021-08-07,0.04098202866816982,0.6637038209510451,0.09344825082713629,0.4443118235279567,-0.0010806958783583377,-0.09200884818490278
2021-08-08,-0.016912581865261515,-0.25369825738039603,-0.04662942130573762,-0.42791351173669184,-0.043895841221650286,-0.32974995083740677
2021-08-09,0.055507471541382476,0.3604087115826947,0.0502996355291129,0.6724417770478017,0.029037662887588064,0.05149413999873358
2021-08-10,-0.014757989833860017,-0.518281571761255,-0.00799494790022103,0.0666647706521524,0.0482878537552071,0.2001039612851431
2021-08-11,-0.0015314724718645375,0.090389062027604,0.006401033841766188,-0.3132152296221333,0.027173282984007292,0.1226558571949165
